claim_id,claim_claimnumber,policy_number,incident_id,claim_lossdate,claim_reporteddate,claim_status,claim_closedate,claim_losstype,claim_lob,claim_severity,claim_loss_add_state,claim_glass_ind,claim_primary_group,claim_primary_adjuster_id,claim_litigation_ind,claim_subrogation_status,claim_salvage_status,claim_litigation_status,claim_fatalities,claim_large_loss,claim_coverage_in_question,claim_siu_status,claim_siu_score,claim_resolution
CLM01-10244,IA01-10244,POL01-1015362,INC01-100243,2018-05-12 00:00:00.000000,2018-05-14 00:00:00.000000,Open,,GLASS,AUTO,LOW,OH,Y,Fire/Theft,ADJ01-1013033,,,,Open,,Y,Y,Assigned,7,
CLM01-10248,IA01-10248,POL01-1021743,INC01-100247,2018-05-04 00:00:00.000000,2018-05-04 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,RI,,Tow,ADJ01-1008085,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-10249,IA01-10249,POL01-1002622,INC01-100248,2018-10-01 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NE,,Subrogation,ADJ01-1018657,,Y,Y,Open,Y,,,Unassigned,,
CLM01-10250,IA01-10250,POL01-1002320,INC01-100249,2019-01-13 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OK,,Analyst Vendor IPD,ADJ01-1017849,,Y,Y,Open,,,,Unassigned,,
CLM01-10252,IA01-10252,POL01-1016356,INC01-100251,2018-02-01 00:00:00.000000,2018-02-02 00:00:00.000000,Open,,PD,AUTO,HIGH,PA,,Glass,ADJ01-1015303,,,,Close,,,Y,Unassigned,,
CLM01-10253,IA01-10253,POL01-1017976,INC01-100252,2018-10-11 00:00:00.000000,2018-10-13 00:00:00.000000,Open,,PD,AUTO,HIGH,OR,,General,ADJ01-1016215,,,,Open,Y,,,Unassigned,,
CLM01-10254,IA01-10254,POL01-1005398,INC01-100253,2018-12-21 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-04 23:22:31.733882,COL,AUTO,MEDIUM,UT,,Subrogation,ADJ01-1018381,,Y,Y,Open,Y,Y,Y,Assigned,5,Reported in siu
CLM01-10255,IA01-10255,POL01-1008262,INC01-100254,2018-12-08 00:00:00.000000,2018-12-08 00:00:00.000000,Closed,2019-02-04 23:22:31.733907,COMP,AUTO,MEDIUM,NE,,Total Loss,ADJ01-1003177,,Y,Y,Open,Y,Y,Y,Unassigned,,Closed without payment
CLM01-10256,IA01-10256,POL01-1004256,INC01-100255,2018-02-07 00:00:00.000000,2018-02-08 00:00:00.000000,Open,,BI,AUTO,HIGH,VA,,Total Loss,ADJ01-1005962,,,,Close,Y,,Y,Unassigned,,
CLM01-10257,IA01-10257,POL01-1005383,INC01-100256,2018-11-19 00:00:00.000000,2018-11-19 00:00:00.000000,Open,,COL,AUTO,MEDIUM,LA,,houseowners compound,ADJ01-1016715,,Y,Y,Open,,,Y,Unassigned,,
CLM01-10260,IA01-10260,POL01-1004180,INC01-100259,2019-01-15 00:00:00.000000,2019-01-18 00:00:00.000000,Open,,PD,AUTO,HIGH,MN,,Salvage,ADJ01-1000091,,,,Close,,,,Unassigned,,
CLM01-10261,IA01-10261,POL01-1000468,INC01-100260,2018-01-23 00:00:00.000000,2018-01-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MT,,Medical Claims,ADJ01-1010262,,Y,Y,Close,Y,,Y,Assigned,5,
CLM01-10262,IA01-10262,POL01-1024178,INC01-100261,2018-12-19 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-04 23:22:31.734011,PD,AUTO,HIGH,OH,,Medical Claims,ADJ01-1016655,,,,Close,,Y,Y,Unassigned,,Rejected
CLM01-10263,IA01-10263,POL01-1012564,INC01-100262,2018-11-18 00:00:00.000000,2018-11-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,PA,,Fire/Theft,ADJ01-1015694,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-10266,IA01-10266,POL01-1022974,INC01-100265,2018-07-06 00:00:00.000000,2018-07-06 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MI,,Tow,ADJ01-1004871,,Y,Y,Close,Y,Y,,Unassigned,,
CLM01-10267,IA01-10267,POL01-1012938,INC01-100266,2018-10-16 00:00:00.000000,2018-10-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,WV,Y,Total Loss,ADJ01-1006886,,,,Close,,,Y,Assigned,9,
CLM01-10269,IA01-10269,POL01-1022931,INC01-100268,2018-11-08 00:00:00.000000,2018-11-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MN,,Tow,ADJ01-1001536,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-10273,IA01-10273,POL01-1014986,INC01-100272,2018-11-21 00:00:00.000000,2018-11-23 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CA,,houseowners compound,ADJ01-1017725,,Y,Y,Open,,,,Unassigned,,
CLM01-10276,IA01-10276,POL01-1007009,INC01-100275,2018-11-25 00:00:00.000000,2018-11-28 00:00:00.000000,Open,,PD,AUTO,HIGH,ME,,Injury,ADJ01-1016777,,,,Close,Y,Y,,Unassigned,,
CLM01-10277,IA01-10277,POL01-1014705,INC01-100276,2018-10-26 00:00:00.000000,2018-10-31 00:00:00.000000,Open,,BI,AUTO,HIGH,NE,,Salvage,ADJ01-1004401,,,,Open,,Y,Y,Unassigned,,
CLM01-10280,IA01-10280,POL01-1014702,INC01-100279,2018-10-03 00:00:00.000000,2018-10-06 00:00:00.000000,Open,,GLASS,AUTO,LOW,CO,Y,Injury-Compound,ADJ01-1002108,,,,Close,,,Y,Unassigned,,
CLM01-10281,IA01-10281,POL01-1000599,INC01-100280,2018-10-24 00:00:00.000000,2018-10-27 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SD,,Medical Claims,ADJ01-1007878,,Y,Y,Open,,Y,,Unassigned,,
CLM01-10283,IA01-10283,POL01-1019972,INC01-100282,2018-01-15 00:00:00.000000,2018-01-17 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WI,,Glass,ADJ01-1019148,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-10285,IA01-10285,POL01-1010523,INC01-100284,2018-05-11 00:00:00.000000,2018-05-15 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MD,,houseowners Low Compound,ADJ01-1011953,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-10294,IA01-10294,POL01-1001465,INC01-100293,2018-11-03 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,BI,AUTO,HIGH,AK,,Medical Claims,ADJ01-1010116,,,,Close,,Y,Y,Assigned,8,
CLM01-10295,IA01-10295,POL01-1016970,INC01-100294,2018-06-15 00:00:00.000000,2018-06-17 00:00:00.000000,Open,,BI,AUTO,HIGH,NE,,Injury,ADJ01-1011364,,,,Open,Y,Y,,Unassigned,,
CLM01-10299,IA01-10299,POL01-1008797,INC01-100298,2018-11-20 00:00:00.000000,2018-11-24 00:00:00.000000,Open,,BI,AUTO,HIGH,NM,,Salvage,ADJ01-1006655,,,,Open,Y,Y,Y,Unassigned,,
CLM01-10300,IA01-10300,POL01-1002335,INC01-100299,2018-10-26 00:00:00.000000,2018-10-28 00:00:00.000000,Open,,BI,AUTO,HIGH,NH,,Injury,ADJ01-1003661,,,,Close,Y,Y,,Assigned,3,
CLM01-10302,IA01-10302,POL01-1004468,INC01-100301,2018-05-26 00:00:00.000000,2018-05-30 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,IL,,Injury,ADJ01-1010495,,Y,Y,Close,Y,,,Assigned,4,
CLM01-10304,IA01-10304,POL01-1016508,INC01-100303,2018-03-30 00:00:00.000000,2018-04-02 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AL,,houseowners compound,ADJ01-1004314,,Y,Y,Close,,,,Unassigned,,
CLM01-10307,IA01-10307,POL01-1019856,INC01-100306,2018-04-01 00:00:00.000000,2018-04-01 00:00:00.000000,Open,,PD,AUTO,HIGH,ME,,General,ADJ01-1012986,,,,Open,Y,,Y,Unassigned,,
CLM01-10308,IA01-10308,POL01-1011800,INC01-100307,2018-03-28 00:00:00.000000,2018-03-31 00:00:00.000000,Open,,PD,AUTO,HIGH,MD,,FastTrack,ADJ01-1014060,,,,Close,Y,,Y,Unassigned,,
CLM01-10312,IA01-10312,POL01-1016641,INC01-100311,2018-08-21 00:00:00.000000,2018-08-24 00:00:00.000000,Open,,GLASS,AUTO,LOW,IA,Y,houseowners Low Compound,ADJ01-1002018,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10313,IA01-10313,POL01-1016883,INC01-100312,2018-11-09 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,COL,AUTO,MEDIUM,KY,,Medical Claims,ADJ01-1011930,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-10316,IA01-10316,POL01-1024162,INC01-100315,2018-10-03 00:00:00.000000,2018-10-08 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,ND,,Tow,ADJ01-1003887,,Y,Y,Close,,,Y,Unassigned,,
CLM01-10321,IA01-10321,POL01-1020854,INC01-100320,2019-01-01 00:00:00.000000,2019-01-01 00:00:00.000000,Open,,BI,AUTO,HIGH,WA,,Salvage,ADJ01-1016965,,,,Open,Y,,Y,Unassigned,,
CLM01-10325,IA01-10325,POL01-1012229,INC01-100324,2018-07-13 00:00:00.000000,2018-07-16 00:00:00.000000,Open,,BI,AUTO,HIGH,IN,,Fire/Theft,ADJ01-1006961,,,,Open,,,Y,Unassigned,,
CLM01-10327,IA01-10327,POL01-1019028,INC01-100326,2018-01-25 00:00:00.000000,2018-01-29 00:00:00.000000,Open,,COL,AUTO,MEDIUM,OH,,Analyst Vendor IPD,ADJ01-1011160,,Y,Y,Close,,Y,,Unassigned,,
CLM01-10328,IA01-10328,POL01-1006928,INC01-100327,2018-06-11 00:00:00.000000,2018-06-14 00:00:00.000000,Open,,GLASS,AUTO,LOW,VT,Y,General,ADJ01-1015168,,,,Open,Y,,Y,Unassigned,,
CLM01-10334,IA01-10334,POL01-1006204,INC01-100333,2018-12-20 00:00:00.000000,2018-12-24 00:00:00.000000,Closed,2019-02-04 23:22:31.734601,PD,AUTO,HIGH,AZ,,General,ADJ01-1018455,,,,Open,Y,Y,Y,Unassigned,,Closed with payments
CLM01-10341,IA01-10341,POL01-1012491,INC01-100340,2019-01-10 00:00:00.000000,2019-01-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,DE,,Injury,ADJ01-1001760,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-10344,IA01-10344,POL01-1019764,INC01-100343,2018-10-18 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NV,,Analyst Vendor IPD,ADJ01-1014695,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-10346,IA01-10346,POL01-1005388,INC01-100345,2018-10-08 00:00:00.000000,2018-10-13 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SD,,Glass,ADJ01-1017224,,Y,Y,Open,Y,,,Unassigned,,
CLM01-10350,IA01-10350,POL01-1008205,INC01-100349,2019-01-10 00:00:00.000000,2019-01-13 00:00:00.000000,Open,,GLASS,AUTO,LOW,IA,Y,Subrogation,ADJ01-1005132,,,,Open,Y,,Y,Unassigned,,
CLM01-10354,IA01-10354,POL01-1024646,INC01-100353,2018-07-29 00:00:00.000000,2018-07-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,IL,Y,Subrogation,ADJ01-1018115,,,,Open,,Y,Y,Unassigned,,
CLM01-10357,IA01-10357,POL01-1000611,INC01-100356,2018-11-16 00:00:00.000000,2018-11-18 00:00:00.000000,Open,,BI,AUTO,HIGH,FL,,Injury,ADJ01-1003134,,,,Open,,Y,Y,Unassigned,,
CLM01-10358,IA01-10358,POL01-1005029,INC01-100357,2018-05-22 00:00:00.000000,2018-05-26 00:00:00.000000,Open,,GLASS,AUTO,LOW,ME,Y,Injury,ADJ01-1001897,,,,Open,Y,Y,Y,Unassigned,,
CLM01-10359,IA01-10359,POL01-1007966,INC01-100358,2018-10-07 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,BI,AUTO,HIGH,DC,,Injury,ADJ01-1001957,,,,Open,,,Y,Unassigned,,
CLM01-10360,IA01-10360,POL01-1018748,INC01-100359,2018-11-17 00:00:00.000000,2018-11-17 00:00:00.000000,Open,,GLASS,AUTO,LOW,ME,Y,Total Loss,ADJ01-1009745,,,,Open,Y,,Y,Unassigned,,
CLM01-10364,IA01-10364,POL01-1014999,INC01-100363,2018-10-07 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,BI,AUTO,HIGH,SC,,Medical Claims,ADJ01-1006692,,,,Open,,Y,Y,Unassigned,,
CLM01-10366,IA01-10366,POL01-1014651,INC01-100365,2018-05-31 00:00:00.000000,2018-06-01 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,GA,,Injury-Compound,ADJ01-1003032,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-10368,IA01-10368,POL01-1021802,INC01-100367,2018-11-10 00:00:00.000000,2018-11-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WY,,General,ADJ01-1014746,,Y,Y,Open,,,,Unassigned,,
CLM01-10369,IA01-10369,POL01-1001590,INC01-100368,2018-12-02 00:00:00.000000,2018-12-02 00:00:00.000000,Open,,BI,AUTO,HIGH,AR,,Fire/Theft,ADJ01-1018203,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10370,IA01-10370,POL01-1020087,INC01-100369,2018-05-21 00:00:00.000000,2018-05-26 00:00:00.000000,Open,,PD,AUTO,HIGH,LA,,General,ADJ01-1017630,,,,Open,,Y,,Unassigned,,
CLM01-10372,IA01-10372,POL01-1014066,INC01-100371,2018-10-13 00:00:00.000000,2018-10-17 00:00:00.000000,Open,,GLASS,AUTO,LOW,NH,Y,Fire/Theft,ADJ01-1004449,,,,Open,Y,Y,,Unassigned,,
CLM01-10376,IA01-10376,POL01-1006912,INC01-100375,2018-12-07 00:00:00.000000,2018-12-11 00:00:00.000000,Closed,2019-02-04 23:22:31.734957,BI,AUTO,HIGH,ND,,Analyst Vendor IPD,ADJ01-1003941,,,,Open,,Y,Y,Unassigned,,Closed without payment
CLM01-10379,IA01-10379,POL01-1008753,INC01-100378,2018-01-24 00:00:00.000000,2018-01-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,Fire/Theft,ADJ01-1012277,,,,Close,,Y,Y,Assigned,5,
CLM01-10381,IA01-10381,POL01-1014742,INC01-100380,2018-02-08 00:00:00.000000,2018-02-09 00:00:00.000000,Open,,BI,AUTO,HIGH,VA,,Total Loss,ADJ01-1000866,,,,Close,,,,Unassigned,,
CLM01-10382,IA01-10382,POL01-1007049,INC01-100381,2019-01-28 00:00:00.000000,2019-01-28 00:00:00.000000,Open,,PD,AUTO,HIGH,DE,,houseowners Low Compound,ADJ01-1013984,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10384,IA01-10384,POL01-1022871,INC01-100383,2018-03-21 00:00:00.000000,2018-03-26 00:00:00.000000,Open,,GLASS,AUTO,LOW,NC,Y,Subrogation,ADJ01-1012895,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10385,IA01-10385,POL01-1006330,INC01-100384,2018-08-14 00:00:00.000000,2018-08-18 00:00:00.000000,Open,,BI,AUTO,HIGH,NJ,,Injury,ADJ01-1012392,,,,Open,Y,Y,Y,Unassigned,,
CLM01-10386,IA01-10386,POL01-1004998,INC01-100385,2018-01-31 00:00:00.000000,2018-02-02 00:00:00.000000,Open,,GLASS,AUTO,LOW,WY,Y,Fire/Theft,ADJ01-1002060,,,,Close,Y,Y,,Unassigned,,
CLM01-10387,IA01-10387,POL01-1018273,INC01-100386,2018-07-18 00:00:00.000000,2018-07-18 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,AL,,Tow,ADJ01-1000295,,Y,Y,Close,Y,,,Assigned,7,
CLM01-10388,IA01-10388,POL01-1023784,INC01-100387,2018-10-20 00:00:00.000000,2018-10-20 00:00:00.000000,Open,,GLASS,AUTO,LOW,HI,Y,Analyst Vendor IPD,ADJ01-1014100,,,,Open,,,,Unassigned,,
CLM01-10391,IA01-10391,POL01-1017589,INC01-100390,2018-05-15 00:00:00.000000,2018-05-20 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CT,,FastTrack,ADJ01-1011765,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-10396,IA01-10396,POL01-1002642,INC01-100394,2018-10-06 00:00:00.000000,2018-10-07 00:00:00.000000,Open,,COL,AUTO,MEDIUM,PA,,Subrogation,ADJ01-1003216,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-10398,IA01-10398,POL01-1003739,INC01-100396,2018-06-13 00:00:00.000000,2018-06-17 00:00:00.000000,Open,,BI,AUTO,HIGH,PA,,General,ADJ01-1017055,,,,Open,,Y,Y,Unassigned,,
CLM01-10400,IA01-10400,POL01-1003694,INC01-100398,2018-11-05 00:00:00.000000,2018-11-09 00:00:00.000000,Open,,GLASS,AUTO,LOW,WV,Y,Salvage,ADJ01-1005727,,,,Open,,Y,,Unassigned,,
CLM01-10404,IA01-10404,POL01-1020042,INC01-100402,2019-01-30 00:00:00.000000,2019-01-31 00:00:00.000000,Open,,PD,AUTO,HIGH,AR,,General,ADJ01-1013053,,,,Open,Y,Y,,Unassigned,,
CLM01-10405,IA01-10405,POL01-1018155,INC01-100403,2018-12-18 00:00:00.000000,2018-12-21 00:00:00.000000,Closed,2019-02-04 23:22:31.735246,COMP,AUTO,MEDIUM,CO,,Analyst Vendor IPD,ADJ01-1018753,,Y,Y,Open,,,Y,Unassigned,,Closed with payments
CLM01-10406,IA01-10406,POL01-1013416,INC01-100404,2018-05-09 00:00:00.000000,2018-05-14 00:00:00.000000,Open,,PD,AUTO,HIGH,WA,,Injury-Compound,ADJ01-1014108,,,,Open,Y,,,Unassigned,,
CLM01-10408,IA01-10408,POL01-1024306,INC01-100406,2018-07-24 00:00:00.000000,2018-07-29 00:00:00.000000,Open,,GLASS,AUTO,LOW,RI,Y,Injury-Compound,ADJ01-1001712,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10411,IA01-10411,POL01-1014486,INC01-100409,2018-08-28 00:00:00.000000,2018-08-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NE,,General,ADJ01-1009090,,Y,Y,Close,Y,,,Unassigned,,
CLM01-10413,IA01-10413,POL01-1000258,INC01-100411,2019-01-23 00:00:00.000000,2019-01-23 00:00:00.000000,Open,,GLASS,AUTO,LOW,VA,Y,Injury,ADJ01-1012385,,,,Close,Y,Y,Y,Unassigned,,
CLM01-10417,IA01-10417,POL01-1000340,INC01-100415,2018-12-21 00:00:00.000000,2018-12-25 00:00:00.000000,Closed,2019-02-04 23:22:31.735364,COL,AUTO,MEDIUM,NH,,houseowners Low Compound,ADJ01-1002931,,Y,Y,Open,,Y,,Unassigned,,Duplicate
CLM01-10422,IA01-10422,POL01-1020117,INC01-100420,2018-09-18 00:00:00.000000,2018-09-20 00:00:00.000000,Open,,BI,AUTO,HIGH,WV,,Fire/Theft,ADJ01-1006190,,,,Close,,Y,Y,Unassigned,,
CLM01-10424,IA01-10424,POL01-1022510,INC01-100422,2018-10-16 00:00:00.000000,2018-10-21 00:00:00.000000,Open,,GLASS,AUTO,LOW,HI,Y,FastTrack,ADJ01-1019518,,,,Open,,Y,,Unassigned,,
CLM01-10426,IA01-10426,POL01-1024805,INC01-100424,2018-09-25 00:00:00.000000,2018-09-26 00:00:00.000000,Open,,PD,AUTO,HIGH,IA,,Medical Claims,ADJ01-1019610,,,,Open,,Y,Y,Unassigned,,
CLM01-10429,IA01-10429,POL01-1023669,INC01-100427,2018-06-02 00:00:00.000000,2018-06-02 00:00:00.000000,Open,,GLASS,AUTO,LOW,KS,Y,General,ADJ01-1009690,,,,Close,Y,,,Unassigned,,
CLM01-10431,IA01-10431,POL01-1009038,INC01-100429,2018-07-06 00:00:00.000000,2018-07-06 00:00:00.000000,Open,,BI,AUTO,HIGH,TN,,Glass,ADJ01-1006243,,,,Open,Y,Y,,Unassigned,,
CLM01-10433,IA01-10433,POL01-1008829,INC01-100431,2018-11-18 00:00:00.000000,2018-11-21 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,SC,,Subrogation,ADJ01-1003500,,Y,Y,Close,,Y,Y,Unassigned,,
CLM01-10435,IA01-10435,POL01-1023486,INC01-100433,2018-10-16 00:00:00.000000,2018-10-18 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CO,,Subrogation,ADJ01-1013542,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-10440,IA01-10440,POL01-1015938,INC01-100438,2018-11-02 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,BI,AUTO,HIGH,NH,,houseowners Low Compound,ADJ01-1007672,,,,Open,Y,Y,,Unassigned,,
CLM01-10441,IA01-10441,POL01-1001555,INC01-100439,2019-01-04 00:00:00.000000,2019-01-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,OR,,FastTrack,ADJ01-1016540,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-10442,IA01-10442,POL01-1004245,INC01-100440,2019-01-21 00:00:00.000000,2019-01-25 00:00:00.000000,Open,,BI,AUTO,HIGH,GA,,Medical Claims,ADJ01-1008436,Y,,,Open,Y,Y,Y,Unassigned,,
CLM01-10447,IA01-10447,POL01-1011758,INC01-100445,2018-11-11 00:00:00.000000,2018-11-15 00:00:00.000000,Open,,BI,AUTO,HIGH,MI,,Analyst Vendor IPD,ADJ01-1001590,,,,Open,Y,Y,,Unassigned,,
CLM01-10452,IA01-10452,POL01-1012719,INC01-100450,2019-01-07 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,NM,,Fire/Theft,ADJ01-1005920,,Y,Y,Open,Y,Y,Y,Unassigned,,
CLM01-10453,IA01-10453,POL01-1010591,INC01-100451,2019-01-02 00:00:00.000000,2019-01-04 00:00:00.000000,Open,,COL,AUTO,MEDIUM,MS,,Tow,ADJ01-1012327,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-10454,IA01-10454,POL01-1013296,INC01-100452,2019-01-30 00:00:00.000000,2019-02-03 00:00:00.000000,Open,,PD,AUTO,HIGH,MI,,houseowners compound,ADJ01-1010293,,,,Close,,Y,,Unassigned,,
CLM01-10456,IA01-10456,POL01-1015352,INC01-100454,2018-11-11 00:00:00.000000,2018-11-14 00:00:00.000000,Open,,BI,AUTO,HIGH,CA,,Glass,ADJ01-1012312,,,,Close,,Y,,Unassigned,,
CLM01-10458,IA01-10458,POL01-1004711,INC01-100456,2019-01-13 00:00:00.000000,2019-01-15 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,WY,,Fire/Theft,ADJ01-1018060,,Y,Y,Open,,Y,Y,Unassigned,,
CLM01-10459,IA01-10459,POL01-1001087,INC01-100457,2018-10-28 00:00:00.000000,2018-10-29 00:00:00.000000,Open,,COL,AUTO,MEDIUM,CT,,houseowners compound,ADJ01-1014774,,Y,Y,Close,Y,,,Unassigned,,
CLM01-10460,IA01-10460,POL01-1017638,INC01-100458,2018-12-06 00:00:00.000000,2018-12-10 00:00:00.000000,Closed,2019-02-04 23:22:31.735737,PD,AUTO,HIGH,CT,,Analyst Vendor IPD,ADJ01-1003108,,,,Close,,,,Assigned,3,Reported in siu
CLM01-10462,IA01-10462,POL01-1018816,INC01-100460,2018-04-16 00:00:00.000000,2018-04-20 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,Fire/Theft,ADJ01-1007957,,,,Close,Y,Y,,Unassigned,,
CLM01-10463,IA01-10463,POL01-1014991,INC01-100461,2018-06-21 00:00:00.000000,2018-06-23 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,LA,,Salvage,ADJ01-1005770,,Y,Y,Close,,Y,,Unassigned,,
CLM01-10464,IA01-10464,POL01-1019769,INC01-100462,2019-01-02 00:00:00.000000,2019-01-02 00:00:00.000000,Open,,PD,AUTO,HIGH,MI,,Medical Claims,ADJ01-1012381,,,,Open,Y,Y,Y,Unassigned,,
CLM01-10465,IA01-10465,POL01-1008358,INC01-100463,2019-01-28 00:00:00.000000,2019-02-02 00:00:00.000000,Open,,COL,AUTO,MEDIUM,HI,,Tow,ADJ01-1013252,,Y,Y,Close,,,Y,Unassigned,,
CLM01-10466,IA01-10466,POL01-1013604,INC01-100464,2018-11-04 00:00:00.000000,2018-11-07 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,TX,,houseowners Low Compound,ADJ01-1015915,,Y,Y,Close,Y,,,Unassigned,,
CLM01-10467,IA01-10467,POL01-1017470,INC01-100465,2018-10-03 00:00:00.000000,2018-10-04 00:00:00.000000,Open,,GLASS,AUTO,LOW,VT,Y,Subrogation,ADJ01-1010947,,,,Close,Y,Y,Y,Assigned,6,
CLM01-10469,IA01-10469,POL01-1019614,INC01-100467,2018-10-20 00:00:00.000000,2018-10-25 00:00:00.000000,Open,,COMP,AUTO,MEDIUM,IL,,Subrogation,ADJ01-1011997,,Y,Y,Close,,Y,,Assigned,1,
CLM01-10470,IA01-10470,POL01-1013801,INC01-100468,2019-01-06 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WI,,Physical,ADJ01-1018185,,Y,Y,Close,Y,Y,Y,Unassigned,,
CLM01-10472,IA01-10472,POL01-1000001,INC01-100470,2018-12-20 00:00:00.000000,2018-12-22 00:00:00.000000,Closed,2019-02-04 23:22:31.735913,PD,AUTO,HIGH,IN,,Physical,ADJ01-1007687,,,,Close,,,Y,Unassigned,,Duplicate
CLM01-10474,IA01-10474,POL01-1018525,INC01-100472,2018-02-27 00:00:00.000000,2018-02-27 00:00:00.000000,Open,,COL,AUTO,MEDIUM,KY,,Subrogation,ADJ01-1013006,,Y,Y,Open,Y,Y,,Unassigned,,
CLM01-10476,IA01-10476,POL01-1005642,INC01-100474,2018-06-29 00:00:00.000000,2018-06-30 00:00:00.000000,Open,,COL,AUTO,MEDIUM,WI,,General,ADJ01-1007131,,Y,Y,Close,,Y,Y,Assigned,2,
CLM01-10480,IA01-10480,POL01-1006418,INC01-100478,2019-01-16 00:00:00.000000,2019-01-17 00:00:00.000000,Open,,BI,AUTO,HIGH,WY,,Subrogation,ADJ01-1009779,,,,Open,,Y,,Unassigned,,
CLM01-10484,IA01-10484,POL01-1010271,INC01-100482,2018-01-24 00:00:00.000000,2018-01-25 00:00:00.000000,Open,,BI,AUTO,HIGH,UT,,houseowners Low Compound,ADJ01-1014953,,,,Open,Y,,Y,Unassigned,,
CLM01-10487,IA01-10487,POL01-1016545,INC01-100485,2018-10-30 00:00:00.000000,2018-11-02 00:00:00.000000,Open,,PD,AUTO,HIGH,MA,,Fire/Theft,ADJ01-1014518,,,,Open,Y,,,Unassigned,,
CLM01-10488,IA01-10488,POL01-1007193,INC01-100486,2019-01-03 00:00:00.000000,2019-01-08 00:00:00.000000,Open,,COL,AUTO,MEDIUM,SD,,houseowners compound,ADJ01-1004512,,Y,Y,Close,Y,,Y,Unassigned,,
CLM01-10490,IA01-10490,POL01-1006691,INC01-100488,2018-12-11 00:00:00.000000,2018-12-12 00:00:00.000000,Closed,2019-02-04 23:22:31.736063,PD,AUTO,HIGH,ME,,Physical,ADJ01-1008332,,,,Open,Y,,Y,Unassigned,,Closed without payment
CLM01-10492,IA01-10492,POL01-1009449,INC01-100490,2019-01-06 00:00:00.000000,2019-01-11 00:00:00.000000,Open,,PD,AUTO,HIGH,TN,,Subrogation,ADJ01-1006055,,,,Open,Y,,Y,Unassigned,,
